pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,penalty_points,personal_position,collision
Gasly,Alpine,Budapest,21,287.465453677345,67,95,5,1,10,0
Norris,McLaren,Shanghai,3,327.03169364653434,62,86,36,0,13,0
Russel,Mercedes,Miami,13,246.17826412776932,86,59,18,2,10,0
Ocon,Haas,Suzuka,14,155.84136860460174,57,80,30,8,3,0
Gasly,Alpine,Melbourne,5,260.80571802576424,52,46,16,9,6,0
Tsunoda,Red Bull Racing,Budapest,3,154.60999278729594,1,46,47,5,20,0
Stroll,Aston Martin,Suzuka,6,291.7019623667331,74,78,33,3,11,0
Hamilton,Ferrari,Budapest,1,264.1809416256358,81,68,21,3,7,0
Stroll,Aston Martin,Lusail,8,189.49957047828983,96,29,29,1,7,0
Verstappen,Red Bull,Spielberg,8,324.5450007247595,20,31,26,1,17,0
Colapinto,Alpine,Shanghai,22,347.31139677442826,59,33,41,10,8,0
Lawson,Racing Bulls,Budapest,3,302.42776478134573,27,58,5,1,9,0
Stroll,Aston Martin,Spielberg,14,338.4569047791073,87,78,37,6,1,0
Lawson,Racing Bulls,Las Vegas,14,242.88818643462156,49,26,62,5,11,0
Hulkenberg,Sauber,Montreal,21,286.1949944068501,96,96,20,5,5,0
Lawson,Racing Bulls,Mexico City,2,261.4397937226023,91,6,7,5,3,0
Norris,McLaren,Sao Paulo,4,239.87969932261672,57,69,9,11,4,0
Bearman,Haas,Las Vegas,3,201.40823686861592,77,14,10,1,15,0
Hamilton,Ferrari,Spa,22,205.09747047632845,88,94,42,1,4,0
Albon,Williams,Spielberg,4,242.69178516379918,44,16,34,3,11,0
Hulkenberg,Sauber,Monaco,17,252.9543995124679,16,46,65,0,6,0
Piastri,McLaren,Suzuka,1,172.67191007130234,99,89,51,2,18,0
Albon,Williams,Silverstone,13,160.67644548303232,57,69,11,0,15,0
Piastri,McLaren,Austin,5,201.98525055842285,38,95,43,2,6,0
Albon,Williams,Austin,3,325.22584640453846,27,12,18,10,1,0
Alonso,Aston Martin,Jeddah,15,303.6523261430159,76,18,16,4,14,0
Albon,Williams,Suzuka,22,289.63903979435224,44,53,59,8,5,0
Sainz,Williams,Austin,22,333.3361057219603,91,66,61,2,4,0
Verstappen,Red Bull,Zandvoort,25,265.05482342678766,64,88,49,10,3,0
Ocon,Haas,Barcelona,17,233.21905263870434,11,34,5,9,3,0
Russel,Mercedes,Sao Paulo,9,320.4271605312634,32,33,26,0,12,0
Albon,Williams,Sakhir,22,232.63895988107,51,66,2,3,6,0
Verstappen,Red Bull,Sakhir,16,230.79331336664117,62,41,23,1,9,0
Hadjar,Racing Bulls,Monza,3,200.33043098258088,12,14,10,5,9,0
Piastri,McLaren,Suzuka,5,233.18075953360935,48,22,15,4,11,0
Hadjar,Racing Bulls,Silverstone,15,212.9421820289334,96,4,64,3,4,0
Stroll,Aston Martin,Barcelona,0,290.2752124700459,33,65,20,1,17,0
Leclerc,Ferrari,Spa,1,209.3938505724303,18,10,55,8,10,0
Hamilton,Ferrari,Spa,12,179.14730454575272,11,54,54,5,10,0
Albon,Williams,Barcelona,0,315.43821848789486,81,69,53,4,5,0
Russel,Mercedes,Mexico City,1,154.96708734228505,65,55,16,5,6,0
Lawson,Racing Bulls,Silverstone,16,281.3639018671088,1,12,13,6,7,0
Alonso,Aston Martin,Mexico City,22,316.20034257203906,81,80,47,2,2,0
Tsunoda,Red Bull Racing,Spielberg,25,236.74018124158502,95,86,32,0,5,0
Bearman,Haas,Sao Paulo,13,170.75106213759534,16,43,44,9,6,0
Stroll,Aston Martin,Lusail,8,189.49957047828983,96,29,29,1,7,0
Lawson,Racing Bulls,Spielberg,20,212.9435611369284,25,20,34,11,9,0
Alonso,Aston Martin,Jeddah,24,224.049066393609,94,61,34,2,4,0
Hamilton,Ferrari,Singapore,5,278.7141752924881,42,25,62,10,8,0
Hamilton,Ferrari,Baku,12,286.1487359995671,83,37,42,2,3,0
Lawson,Racing Bulls,Mexico City,2,261.4397937226023,91,6,7,5,3,0
Stroll,Aston Martin,Zandvoort,3,184.00872594165364,45,52,39,11,6,0
Albon,Williams,Spielberg,7,284.52107699464347,63,55,53,3,11,0
Piastri,McLaren,Suzuka,1,172.67191007130234,99,89,51,2,18,0
Hamilton,Ferrari,Singapore,26,282.5080522166464,81,89,54,2,6,0
Bearman,Haas,Suzuka,18,227.57209019992024,95,5,56,3,2,0
Piastri,McLaren,Barcelona,20,304.21379407810065,82,18,17,11,3,0
Bearman,Haas,Austin,6,329.36482076387875,6,57,26,4,16,0
Verstappen,Red Bull,Montreal,12,153.18963527195876,97,53,57,2,10,0
Russel,Mercedes,Baku,23,201.6419603650173,45,61,25,10,5,0
Alonso,Aston Martin,Jeddah,24,224.049066393609,94,61,34,2,4,0
Sainz,Williams,Melbourne,2,155.31385026042517,39,10,53,9,9,0
Alonso,Aston Martin,Shanghai,5,290.6407851842061,80,56,26,2,12,0
Colapinto,Alpine,Lusail,22,268.7007400282387,55,86,12,1,5,0
Sainz,Williams,Mexico City,9,279.01891644659264,90,30,29,1,20,0
Gasly,Alpine,Zandvoort,3,230.69268354536285,62,51,65,10,10,0
Hadjar,Racing Bulls,Jeddah,20,213.807472042398,68,55,55,7,10,0
Hadjar,Racing Bulls,Imola,23,312.183844161128,30,92,26,6,1,0
Russel,Mercedes,Mexico City,10,280.65789693563454,34,82,48,4,5,0
Lawson,Racing Bulls,Jeddah,0,266.2207487458035,71,45,41,1,10,0
Ocon,Haas,Montreal,4,167.2802369565931,84,46,56,4,17,0
Russel,Mercedes,Imola,15,210.65687800965733,28,99,8,4,3,0
Russel,Mercedes,Miami,23,240.53973807048635,94,77,29,3,8,0
Norris,McLaren,Suzuka,12,179.41341944211982,22,46,12,0,12,0
Verstappen,Red Bull,Barcelona,2,176.94039408535664,65,84,29,4,8,0
Gasly,Alpine,Lusail,20,254.24710282969073,16,28,49,10,8,0
Russel,Mercedes,Spa,22,240.73389592596638,48,63,62,8,6,0
Hadjar,Racing Bulls,Zandvoort,3,153.20827622556538,95,45,3,5,13,0
Ocon,Haas,Barcelona,17,233.21905263870434,11,34,5,9,3,0
Russel,Mercedes,Miami,13,246.17826412776932,86,59,18,2,10,0
Colapinto,Alpine,Jeddah,10,349.6385408001151,92,40,9,4,7,0
Verstappen,Red Bull,Imola,12,175.44115039188242,76,90,41,2,7,0
Tsunoda,Red Bull Racing,Monaco,9,264.62604975080455,48,16,26,4,1,0
Piastri,McLaren,Lusail,8,221.68292847693522,57,97,56,0,6,0
Verstappen,Red Bull,Austin,2,246.57643858012193,51,95,36,6,6,0
Russel,Mercedes,Singapore,15,320.5890570435666,84,11,4,3,2,0
Hadjar,Racing Bulls,Sakhir,4,266.60694578402166,86,57,57,8,9,0
Sainz,Williams,Las Vegas,15,195.86020081829184,34,68,23,2,8,0
Tsunoda,Red Bull Racing,Spielberg,15,193.4805809622824,57,2,27,6,3,0
Colapinto,Alpine,Shanghai,22,347.31139677442826,59,33,41,10,8,0
Alonso,Aston Martin,Sakhir,2,249.6192111973704,9,9,39,11,6,0
Alonso,Aston Martin,Sakhir,19,344.1333670270764,79,26,48,9,1,0
Colapinto,Alpine,Silverstone,15,193.6351515596148,78,23,10,8,7,0
Gasly,Alpine,Spa,2,346.4861547593369,25,45,9,7,6,0
Russel,Mercedes,Abu Dhabi,10,344.59627766630496,53,74,14,5,16,0
Colapinto,Alpine,Las Vegas,25,306.5487357762903,64,66,31,4,2,0
Stroll,Aston Martin,Suzuka,6,291.7019623667331,74,78,33,3,11,0
Piastri,McLaren,Monza,24,246.50874413735065,21,97,17,5,8,0
Leclerc,Ferrari,Jeddah,22,199.2748574852401,12,45,45,2,7,0
Piastri,McLaren,Miami,19,259.51410028132216,60,79,35,8,5,0
Lawson,Racing Bulls,Silverstone,6,248.18499874695598,65,36,10,1,7,0
Albon,Williams,Mexico City,21,185.01020533320147,27,15,32,2,5,0
Gasly,Alpine,Austin,2,300.31670367077714,47,69,52,2,17,0
Bortoleto,Sauber,Sakhir,23,201.08867975950102,97,53,32,4,4,0
Ocon,Haas,Sao Paulo,17,251.2920013262194,80,58,11,11,10,0
Russel,Mercedes,Silverstone,13,317.20622748355567,61,68,43,10,7,0
Albon,Williams,Spielberg,4,242.69178516379918,44,16,34,3,11,0
Ocon,Haas,Zandvoort,15,321.4164170413758,63,45,59,10,8,0
Stroll,Aston Martin,Suzuka,23,250.81746550071279,10,54,16,2,10,0
Sainz,Williams,Zandvoort,19,262.9895359321232,28,28,20,10,1,0
Bearman,Haas,Mexico City,0,281.94404063368785,91,73,5,3,5,0
Verstappen,Red Bull,Baku,9,188.5326802162193,60,69,37,11,2,0
Tsunoda,Red Bull Racing,Montreal,5,193.22071410231501,94,12,58,3,16,0
Russel,Mercedes,Spa,22,240.73389592596638,48,63,62,8,6,0
Piastri,McLaren,Mexico City,3,164.67615488856578,32,28,2,2,18,0
Piastri,McLaren,Montreal,25,204.3491828731614,84,80,58,2,8,0
Ocon,Haas,Austin,6,160.85910247895106,27,97,7,4,4,0
Hadjar,Racing Bulls,Jeddah,0,344.1404012711079,54,71,12,2,13,0
Bearman,Haas,Mexico City,10,244.35598681418105,0,97,52,2,5,0
Hamilton,Ferrari,Spa,22,205.09747047632845,88,94,42,1,4,0
Tsunoda,Red Bull Racing,Melbourne,3,227.9831574146914,55,48,27,0,4,0
Antonelli,Mercedes,Zandvoort,10,307.84497308152913,48,70,55,10,10,0
Piastri,McLaren,Jeddah,24,296.64866955830905,0,52,2,6,5,0
Antonelli,Mercedes,Barcelona,8,182.70209964815282,90,87,10,10,5,0
Leclerc,Ferrari,Austin,0,253.34594123208132,75,1,7,2,8,0
Hulkenberg,Sauber,Singapore,19,314.02619656830996,70,15,16,7,4,0
Tsunoda,Red Bull Racing,Jeddah,16,257.8333321086189,43,10,7,11,6,0
Piastri,McLaren,Lusail,13,166.34274476259475,11,2,23,10,9,0
Lawson,Racing Bulls,Austin,3,306.23626663926206,22,33,26,1,16,0
Gasly,Alpine,Lusail,20,254.24710282969073,16,28,49,10,8,0
Tsunoda,Red Bull Racing,Montreal,3,312.10672614515335,71,79,53,10,1,0
Norris,McLaren,Mexico City,15,334.6089507890409,45,2,25,9,10,0
Verstappen,Red Bull,Barcelona,10,297.1759677476475,84,53,62,4,11,0
Hadjar,Racing Bulls,Mexico City,22,307.2021343829272,30,2,6,1,4,0
Lawson,Racing Bulls,Lusail,6,260.5686748186951,11,98,1,10,7,0
Norris,McLaren,Suzuka,17,238.4027322360146,11,99,37,8,3,0
Bearman,Haas,Las Vegas,0,347.3569601446717,72,59,62,8,3,0
Bortoleto,Sauber,Singapore,10,202.75480194677843,90,84,52,3,17,0
Colapinto,Alpine,Lusail,22,268.7007400282387,55,86,12,1,5,0
Colapinto,Alpine,Mexico City,27,201.89245325788534,97,56,38,4,6,0
Piastri,McLaren,Jeddah,24,296.64866955830905,0,52,2,6,5,0
Bortoleto,Sauber,Silverstone,12,344.0984154047694,64,65,64,2,13,0
Tsunoda,Red Bull Racing,Monaco,12,209.92525706705945,50,47,23,3,8,0
Piastri,McLaren,Suzuka,22,162.62202982594036,74,32,11,0,8,0
Ocon,Haas,Sakhir,25,170.10748219552414,98,36,56,8,10,0
Bortoleto,Sauber,Barcelona,14,331.23233400005955,97,36,17,0,16,0
Hulkenberg,Sauber,Mexico City,4,188.06578358335446,57,51,46,9,6,0
Albon,Williams,Shanghai,10,193.2169631261877,30,56,32,1,8,0
Tsunoda,Red Bull Racing,Sakhir,26,213.46847519045565,52,43,31,1,10,0
Hadjar,Racing Bulls,Sakhir,14,209.90027882128507,26,73,44,5,9,0
Tsunoda,Red Bull Racing,Sakhir,12,225.86818495887644,39,51,13,3,19,0
Lawson,Racing Bulls,Baku,21,199.5918729182127,74,51,48,9,7,0
Antonelli,Mercedes,Barcelona,14,328.4555030772017,37,2,32,5,18,0
Bortoleto,Sauber,Shanghai,17,256.42464717509654,67,77,65,9,2,0
Bortoleto,Sauber,Sao Paulo,27,228.37864167085547,13,62,8,2,10,0
Norris,McLaren,Melbourne,17,162.79976880151344,61,78,45,1,9,0
Tsunoda,Red Bull Racing,Imola,4,198.72070174031597,8,39,50,1,2,0
Antonelli,Mercedes,Budapest,12,271.8053017278111,50,46,52,3,13,0
Russel,Mercedes,Budapest,9,244.64520291770023,50,93,44,1,6,0
Norris,McLaren,Abu Dhabi,23,262.3654584291588,52,56,34,6,6,0
Albon,Williams,Zandvoort,18,184.0706385034986,9,29,43,6,7,0
Antonelli,Mercedes,Barcelona,4,279.5202616194345,48,72,6,2,5,0
Tsunoda,Red Bull Racing,Abu Dhabi,2,232.37351385210587,62,1,14,1,19,0
Albon,Williams,Imola,11,349.3877686196808,78,63,54,4,1,0
Alonso,Aston Martin,Spa,3,230.49340218020632,5,12,59,4,20,0
Stroll,Aston Martin,Shanghai,13,330.7755771977652,34,10,43,1,3,0
Bearman,Haas,Monaco,7,238.8006078668307,24,51,2,1,5,0
Lawson,Racing Bulls,Barcelona,2,253.2717535026447,40,63,11,11,10,0
Hamilton,Ferrari,Monza,12,347.94258397295675,66,82,13,2,20,0
Antonelli,Mercedes,Barcelona,4,279.5202616194345,48,72,6,2,5,0
Stroll,Aston Martin,Zandvoort,3,184.00872594165364,45,52,39,11,6,0
Ocon,Haas,Sao Paulo,18,179.96179001321087,97,44,41,11,7,0
Alonso,Aston Martin,Mexico City,1,191.89747323540388,15,10,46,11,5,0
Ocon,Haas,Sakhir,16,314.8603262091749,12,35,9,1,7,0
Albon,Williams,Melbourne,2,348.7132863317799,92,26,27,0,12,0
Ocon,Haas,Sakhir,8,307.29385798187656,85,55,48,5,1,0
Lawson,Racing Bulls,Baku,21,199.5918729182127,74,51,48,9,7,0
Sainz,Williams,Melbourne,2,155.31385026042517,39,10,53,9,9,0
Colapinto,Alpine,Shanghai,28,287.5380004960864,83,67,55,3,9,0
Bearman,Haas,Austin,6,329.36482076387875,6,57,26,4,16,0
Verstappen,Red Bull,Montreal,12,153.18963527195876,97,53,57,2,10,0
Piastri,McLaren,Suzuka,13,276.59532010792947,49,88,35,9,3,0
Lawson,Racing Bulls,Monza,17,270.53786807761225,50,88,48,1,8,0
Verstappen,Red Bull,Shanghai,7,237.05370569913447,25,52,16,3,7,0
Colapinto,Alpine,Spielberg,21,233.47635374407704,55,48,65,9,10,0
Alonso,Aston Martin,Monza,17,193.4796973295507,47,74,40,10,3,0
Gasly,Alpine,Monza,2,277.4157961794654,20,56,10,8,8,0
Alonso,Aston Martin,Spa,3,230.49340218020632,5,12,59,4,20,0
Hadjar,Racing Bulls,Sakhir,4,266.60694578402166,86,57,57,8,9,0
Antonelli,Mercedes,Monaco,21,175.2492328044678,33,81,51,1,6,0
Hamilton,Ferrari,Monza,14,200.4070262200415,19,6,20,10,6,0
Albon,Williams,Suzuka,22,289.63903979435224,44,53,59,8,5,0
Piastri,McLaren,Miami,19,259.51410028132216,60,79,35,8,5,0
Hamilton,Ferrari,Sao Paulo,16,291.09417620470276,98,36,20,8,7,0
Lawson,Racing Bulls,Miami,19,187.06902229045494,43,69,29,2,9,0
Sainz,Williams,Silverstone,17,311.8595565252488,34,16,5,8,6,0
Hadjar,Racing Bulls,Spa,6,218.90816408690782,32,15,37,3,12,0
Norris,McLaren,Monza,12,242.64382570329767,50,54,15,1,6,0
Tsunoda,Red Bull Racing,Abu Dhabi,7,338.57121213588135,69,65,42,11,1,0
Norris,McLaren,Jeddah,20,279.97181815552307,59,64,35,9,6,0
Leclerc,Ferrari,Sakhir,2,259.7995838930765,73,43,64,0,5,0
Leclerc,Ferrari,Abu Dhabi,6,175.47378428274993,76,9,56,0,4,0
Hulkenberg,Sauber,Baku,23,212.36232708481594,8,44,41,11,4,0
Stroll,Aston Martin,Las Vegas,1,232.73327923897213,96,80,16,9,10,0
Lawson,Racing Bulls,Spa,3,343.59755224137194,55,60,52,3,18,0
Russel,Mercedes,Mexico City,4,339.84521308284457,49,72,2,5,5,0
Hulkenberg,Sauber,Spielberg,3,223.16627734440908,51,59,29,2,7,0
Norris,McLaren,Budapest,10,326.1396253718094,57,7,22,11,2,0
Hulkenberg,Sauber,Montreal,25,299.1937084861536,40,39,19,7,5,0
Piastri,McLaren,Jeddah,11,268.23061499089266,41,84,60,3,14,0
Leclerc,Ferrari,Austin,0,253.34594123208132,75,1,7,2,8,0
Lawson,Racing Bulls,Barcelona,5,188.0197679008936,41,66,7,0,13,0
Tsunoda,Red Bull Racing,Mexico City,1,205.39089958989038,36,18,40,10,1,0
Bortoleto,Sauber,Shanghai,17,249.68019429262023,59,44,54,6,10,0
Antonelli,Mercedes,Sakhir,14,272.3768284789914,36,71,43,5,9,0
Colapinto,Alpine,Shanghai,16,189.3513222451746,99,16,38,5,5,0
Piastri,McLaren,Las Vegas,10,188.25814419759502,63,15,55,2,15,0
Lawson,Racing Bulls,Shanghai,19,343.7946875076003,62,49,32,8,4,0
Ocon,Haas,Spa,5,266.3433393843341,80,53,15,2,2,0
Antonelli,Mercedes,Barcelona,17,304.3939435161204,49,88,54,8,2,0
Alonso,Aston Martin,Las Vegas,18,172.2370322024274,96,89,49,10,2,0
Piastri,McLaren,Jeddah,11,268.23061499089266,41,84,60,3,14,0
Tsunoda,Red Bull Racing,Montreal,5,193.22071410231501,94,12,58,3,16,0
Verstappen,Red Bull,Sakhir,16,307.7831727641791,73,43,32,7,4,0
Sainz,Williams,Barcelona,3,160.2456232336444,54,13,56,5,14,0
Antonelli,Mercedes,Montreal,12,340.34611452831916,69,6,27,6,4,0
Stroll,Aston Martin,Austin,0,285.4446533852981,20,87,29,9,8,0
Piastri,McLaren,Imola,12,218.3611338866689,6,37,49,0,15,0
Albon,Williams,Austin,7,234.41945595147448,66,14,50,1,9,0
Lawson,Racing Bulls,Baku,21,199.5918729182127,74,51,48,9,7,0
Bearman,Haas,Barcelona,3,266.2618472859343,43,4,1,2,17,0
Hamilton,Ferrari,Lusail,25,290.73786967139114,63,51,47,9,1,0
Leclerc,Ferrari,Mexico City,6,167.04844695410242,93,30,38,0,3,0
Antonelli,Mercedes,Sao Paulo,28,309.5950588155694,79,48,22,1,1,0
Antonelli,Mercedes,Sao Paulo,2,333.5747600427458,64,39,9,10,10,0
Tsunoda,Red Bull Racing,Shanghai,24,243.10412375359797,25,67,51,10,10,0
Colapinto,Alpine,Baku,23,323.2074649952885,61,73,15,4,8,0
Leclerc,Ferrari,Spa,22,342.41751684352556,11,85,44,4,10,0
Antonelli,Mercedes,Spa,7,234.95485362080757,25,54,43,3,17,0
Stroll,Aston Martin,Sao Paulo,9,174.2998929894155,11,81,5,5,4,0
Bortoleto,Sauber,Austin,2,215.30991799117893,39,95,40,0,15,0
Bortoleto,Sauber,Zandvoort,21,289.539620351897,51,90,43,2,10,0
Russel,Mercedes,Silverstone,13,317.20622748355567,61,68,43,10,7,0
Alonso,Aston Martin,Austin,15,229.7483582782951,14,60,42,2,1,0
Piastri,McLaren,Imola,7,198.06671548232944,46,41,26,11,10,0
Bearman,Haas,Spielberg,16,194.6282010654078,39,23,15,7,10,0
Albon,Williams,Spa,24,269.6746991378397,23,1,49,7,2,0
Hamilton,Ferrari,Budapest,13,328.64468007969094,83,76,45,0,20,0
Antonelli,Mercedes,Monza,6,294.3949480511267,22,92,30,1,4,0
Russel,Mercedes,Las Vegas,0,228.6859129936467,92,77,65,1,12,0
Ocon,Haas,Sakhir,25,170.10748219552414,98,36,56,8,10,0
Ocon,Haas,Zandvoort,8,181.16992896383277,81,13,52,5,10,0
Bearman,Haas,Shanghai,14,340.9024399185356,60,43,18,2,11,0
Russel,Mercedes,Sakhir,24,256.3346542229167,54,19,47,5,9,0
Gasly,Alpine,Monaco,22,308.6862969096906,74,79,59,6,1,0
Alonso,Aston Martin,Lusail,25,225.1999644790131,0,29,3,2,8,0
Verstappen,Red Bull,Barcelona,2,176.94039408535664,65,84,29,4,8,0
Hamilton,Ferrari,Singapore,10,255.4776930535494,18,54,61,0,9,0
Hamilton,Ferrari,Austin,20,262.8196926742847,76,12,63,0,2,0
Leclerc,Ferrari,Abu Dhabi,6,175.47378428274993,76,9,56,0,4,0
Antonelli,Mercedes,Singapore,4,253.4008049100797,75,46,6,6,8,0
Sainz,Williams,Imola,21,331.46657219302466,31,48,65,5,8,0
Colapinto,Alpine,Spa,5,194.38781946770402,68,6,13,1,10,0
Bearman,Haas,Budapest,2,248.110177280128,61,49,44,11,6,0
Gasly,Alpine,Montreal,9,301.08342653854334,37,27,30,6,8,0
Hulkenberg,Sauber,Austin,22,232.6182502324429,37,61,8,6,9,0
Gasly,Alpine,Montreal,9,301.08342653854334,37,27,30,6,8,0
Antonelli,Mercedes,Silverstone,3,187.84282367128452,32,96,1,2,13,0
Bortoleto,Sauber,Abu Dhabi,10,256.08515769844513,83,74,2,3,18,0
Stroll,Aston Martin,Imola,23,248.87027233249012,88,38,29,2,10,0
Piastri,McLaren,Baku,20,295.0983902863691,14,82,38,6,1,0
Bearman,Haas,Spielberg,16,194.6282010654078,39,23,15,7,10,0
Stroll,Aston Martin,Imola,16,287.6988668300748,53,23,31,11,8,0
Albon,Williams,Singapore,10,308.0411745837362,85,69,4,3,9,0
Antonelli,Mercedes,Barcelona,17,304.3939435161204,49,88,54,8,2,0
Verstappen,Red Bull,Suzuka,9,241.5665530768742,76,97,55,4,11,0
Lawson,Racing Bulls,Abu Dhabi,15,195.15465691807415,38,25,17,11,2,0
Leclerc,Ferrari,Jeddah,7,335.3004012756195,53,62,41,2,15,0
Russel,Mercedes,Mexico City,10,280.65789693563454,34,82,48,4,5,0
Hadjar,Racing Bulls,Budapest,22,214.31397315709046,72,94,8,1,4,0
Verstappen,Red Bull,Miami,3,182.12610449704385,81,90,55,2,2,0
Hamilton,Ferrari,Lusail,29,306.64011819193024,0,51,9,2,8,0
Bearman,Haas,Imola,25,226.5669172845945,78,81,37,9,8,0
Russel,Mercedes,Imola,15,210.65687800965733,28,99,8,4,3,0
Norris,McLaren,Shanghai,23,286.2677861420701,67,55,64,8,8,0
Sainz,Williams,Austin,27,330.1407020575988,83,78,4,0,8,0
Hulkenberg,Sauber,Abu Dhabi,10,262.1777485676487,88,70,21,5,4,0
Gasly,Alpine,Imola,5,241.2227100265681,7,37,4,5,10,0
Colapinto,Alpine,Singapore,11,303.7885923872739,53,28,2,2,15,0
Bearman,Haas,Shanghai,14,340.9024399185356,60,43,18,2,11,0
Gasly,Alpine,Miami,0,179.6120886867809,27,75,5,11,9,0
Bortoleto,Sauber,Shanghai,17,249.68019429262023,59,44,54,6,10,0
Piastri,McLaren,Shanghai,1,296.0937913909526,1,42,22,1,18,0
Verstappen,Red Bull,Imola,9,194.31696314958663,84,58,48,11,3,0
Colapinto,Alpine,Baku,0,299.0453924995238,19,71,57,9,10,0
Bortoleto,Sauber,Montreal,9,340.4858382673896,11,74,36,3,18,0
Bortoleto,Sauber,Monza,1,226.49696052240964,31,37,13,3,17,0
Leclerc,Ferrari,Silverstone,1,321.11900380973896,65,83,13,7,7,0
Russel,Mercedes,Silverstone,19,280.0442147222918,86,30,47,6,5,0
Tsunoda,Red Bull Racing,Baku,4,306.38759730550424,88,19,23,0,6,0
Antonelli,Mercedes,Montreal,12,340.34611452831916,69,6,27,6,4,0
Norris,McLaren,Abu Dhabi,10,346.74701101458004,30,89,58,4,16,0
Colapinto,Alpine,Las Vegas,15,157.26510624755713,48,35,37,1,8,0
Verstappen,Red Bull,Miami,12,203.5953545521847,10,82,30,7,7,0
Piastri,McLaren,Lusail,8,221.68292847693522,57,97,56,0,6,0
Verstappen,Red Bull,Sakhir,9,224.17896956735638,84,28,5,3,14,0
Tsunoda,Red Bull Racing,Monaco,7,335.238733297126,91,9,19,2,3,0
Hamilton,Ferrari,Singapore,12,255.2411197267714,5,39,59,3,1,0
Bearman,Haas,Sakhir,2,202.17378233102554,24,59,6,0,14,0
Albon,Williams,Sao Paulo,6,161.3309880957848,63,20,8,8,6,0
Tsunoda,Red Bull Racing,Monza,11,276.59574777708417,77,98,20,0,18,0
Bearman,Haas,Barcelona,3,266.2618472859343,43,4,1,2,17,0
Norris,McLaren,Shanghai,19,224.94477733071412,86,44,51,7,6,0
Verstappen,Red Bull,Barcelona,2,176.94039408535664,65,84,29,4,8,0
Sainz,Williams,Spielberg,8,283.63357126985983,0,47,51,0,7,0
Stroll,Aston Martin,Imola,13,157.08845208140292,75,70,53,0,1,0
Hulkenberg,Sauber,Spielberg,2,277.8712378827918,42,75,39,4,8,0
Sainz,Williams,Las Vegas,15,195.86020081829184,34,68,23,2,8,0
Colapinto,Alpine,Abu Dhabi,3,241.3301510019043,44,80,63,0,1,0
Piastri,McLaren,Suzuka,18,331.9909514178423,89,9,32,8,3,0
Hadjar,Racing Bulls,Budapest,2,176.9236482773199,91,33,24,0,6,0
Sainz,Williams,Lusail,7,176.26015667142192,52,21,58,3,4,0
Tsunoda,Red Bull Racing,Monaco,14,156.8459013667887,27,71,20,2,15,0
Hamilton,Ferrari,Sakhir,21,236.5194719406587,43,73,19,4,9,0
Ocon,Haas,Budapest,0,174.19535148639739,90,27,61,2,10,0
Colapinto,Alpine,Spa,5,194.38781946770402,68,6,13,1,10,0
Bortoleto,Sauber,Jeddah,0,266.5756123216266,37,49,14,9,8,0
Norris,McLaren,Las Vegas,25,219.82607083966522,12,95,55,2,1,0
Bortoleto,Sauber,Suzuka,9,336.43037747836655,69,11,41,1,8,0
Alonso,Aston Martin,Monaco,5,191.9025112883212,40,46,6,10,5,0
Alonso,Aston Martin,Monaco,12,277.2934975172399,96,41,20,4,5,0
Antonelli,Mercedes,Miami,25,245.70131956575372,1,57,61,8,9,0
Ocon,Haas,Lusail,1,285.8725199445329,86,9,4,4,2,0
Norris,McLaren,Miami,12,269.2894351862111,12,37,2,3,2,0
Hamilton,Ferrari,Sao Paulo,16,291.09417620470276,98,36,20,8,7,0
Bearman,Haas,Austin,6,329.36482076387875,6,57,26,4,16,0
Verstappen,Red Bull,Monza,18,240.95383766851785,63,25,42,5,5,0
Albon,Williams,Sakhir,22,232.63895988107,51,66,2,3,6,0
Tsunoda,Red Bull Racing,Spielberg,6,259.0838476685045,65,71,19,1,1,0
Antonelli,Mercedes,Spa,7,234.95485362080757,25,54,43,3,17,0
Stroll,Aston Martin,Abu Dhabi,7,337.9714786908176,82,22,42,10,9,0
Alonso,Aston Martin,Baku,20,211.95243171186985,70,3,62,7,3,0
Antonelli,Mercedes,Budapest,8,230.08933630195924,56,95,61,0,4,0
Leclerc,Ferrari,Sakhir,2,259.7995838930765,73,43,64,0,5,0
Alonso,Aston Martin,Las Vegas,12,270.6046130595876,68,67,38,6,2,0
Bearman,Haas,Monaco,7,238.8006078668307,24,51,2,1,5,0
Gasly,Alpine,Lusail,8,338.3302798736401,97,68,26,1,16,0
Bortoleto,Sauber,Miami,11,210.36164240124668,99,99,16,2,19,0
Sainz,Williams,Sakhir,23,349.16146213539344,11,56,38,3,8,0
Alonso,Aston Martin,Spielberg,16,232.9344713650179,44,50,5,5,5,0
Lawson,Racing Bulls,Barcelona,16,284.9518642876852,40,70,15,4,1,0
Antonelli,Mercedes,Silverstone,15,278.93956905536743,21,60,40,6,2,0
Lawson,Racing Bulls,Miami,17,324.573365400537,85,8,22,9,5,0
Sainz,Williams,Imola,7,346.63122724723365,69,37,31,4,11,0
Lawson,Racing Bulls,Lusail,6,260.5686748186951,11,98,1,10,7,0
Albon,Williams,Sao Paulo,20,334.36134158040903,79,5,20,3,8,0
Hadjar,Racing Bulls,Austin,20,165.72476621532456,11,74,39,5,3,0
Sainz,Williams,Singapore,25,260.3692289164596,40,85,53,11,1,0
Alonso,Aston Martin,Shanghai,5,290.6407851842061,80,56,26,2,12,0
